LAT,LON
28.565635579099556,77.23790426528927
28.579408358882617,77.2230122830439
28.590811394907163,77.26589416418845
28.551802283824202,77.27418454655505
28.553939839651022,77.2333017638544
28.56567203258101,77.22689798480955
28.501609586460656,77.26293389953658
28.528266615387675,77.24353326783644
28.592681537512487,77.20374937435486
28.573354544715343,77.21875552195486
28.515023118775463,77.20672159569355
28.580597054474914,77.28897418657037
28.505640618444446,77.290168077734
28.506905604844658,77.26670261433387
28.541679818751643,77.20956970708248
28.506315597903697,77.20841365034866
28.56413299944554,77.29509244671073
28.534214124756893,77.20065165206775
28.557134792887133,77.26510561606335
28.522749608107375,77.24739426576181
28.547120709930045,77.29298461827045
28.5680834318684,77.22193409374329
28.595024418018756,77.28617562706968
28.53875380022396,77.29006558974166
28.567078363363127,77.26188889698254
28.549819946927368,77.28259387268047
28.561054536813128,77.23281767744322
28.524366163789267,77.28272170223889
28.55258827854633,77.23728282431698
28.56616870125117,77.20583655210847
28.548656366069775,77.25218163607899
28.565723089074535,77.25606575738001
28.537697375030323,77.24787432446412
28.51107103143939,77.26989133688386
28.5354111132507,77.27502381758623
28.554145678441536,77.26234151182271
28.585174223251077,77.21988147788022
28.577996341278208,77.29320965869921
28.529666893044098,77.2389609823277
28.560418720541,77.22692998301385
28.57914679302911,77.20074655372653
28.556144945866095,77.2834605832713
28.51215166782158,77.28926559205273
28.555619213711715,77.21347259359582
28.592605338107997,77.24873293047435
28.514875115393053,77.2863626347516
28.543875346534268,77.26403512704383
28.553014899843678,77.26286283613965
28.540124158983065,77.27252567238298
28.56108423930291,77.20522286364877
28.532168392178164,77.24158662910214
28.571210745706622,77.27400373317391
28.599282833865434,77.25897890595465
28.554363335076793,77.29068081454335
28.574740451792476,77.24126649400138
28.514859968514738,77.27516916172738
28.584733740671354,77.22916161303569
28.524177294742366,77.29698300116554
28.528916916130893,77.24696185686693
28.585189202094227,77.23400605505064
28.52020757461303,77.21874491422018
28.527567736418685,77.20500411941245
28.58850708471476,77.26861653612221
28.542594508493192,77.21667542230409
28.517556845290038,77.22782946649683
28.54473744309304,77.27853282110127
28.579686915985228,77.27037474084804
28.535075165235913,77.24660777077685
28.54549536620147,77.266162659608
28.570590657210534,77.2226527102716
28.52635066278964,77.21355165330266
28.576370688552554,77.26931375291989
28.54695017900601,77.2509318361315
28.502990673044724,77.29075870594357
28.53654802857949,77.28437082174327
28.574935279380774,77.26986327694433
28.573495958641523,77.23755816385831
28.525519164877803,77.26439041487805
28.53828286211686,77.24679268731963
28.574276580981305,77.2647927372186
28.533066395939443,77.24070424465089
28.584163394531174,77.2321933129393
28.512822857631964,77.29182591326501
28.590598249137063,77.2038398292081
28.574028655033228,77.20210831663763
28.592966578625624,77.21742354497682
28.582773366026377,77.21863091830835
28.592896495505347,77.29555294988643
28.548768525433278,77.27564366706592
28.535235086614144,77.24927911254892
28.5826669051054,77.27555022251032
28.596445231877883,77.20561271861489
28.558570699682505,77.28066537226081
28.50664213512848,77.29668878806015
28.525352021586656,77.23403174990334
28.529815038283985,77.25252912734508
28.59922598554757,77.29329310576291
28.56402794862695,77.25790411720178
28.596292110954355,77.26303078211276
28.557345405542442,77.24511284952997
28.53196677908646,77.27594774064634
28.586028662117997,77.24392411935497
28.59425853199173,77.20745381677166
28.516241003670014,77.24542630552139
28.59261409013068,77.283603234288
28.57087141662952,77.24214486517441
28.58018180786525,77.27770110852093
28.565725584473082,77.26277477177487
28.57239952387381,77.26611904391834
28.512798966519124,77.20901455635037
28.538557395150466,77.29054251864083
28.54764018634495,77.2813479142069
28.571430186437006,77.2307484362993
28.59962323496372,77.21367795537279
28.536089875238893,77.29347708095563
28.579403720799217,77.27298915850594
28.556208030356043,77.23880567733966
28.52197297258614,77.26644865754106
28.55721105187058,77.2520787057867
28.50271607608151,77.29199833078043
28.551235425687658,77.26682646203056
28.58690067478329,77.20120359344145
28.565138125879677,77.23004444478086
28.536383765503043,77.23081532528626
28.58919981476922,77.27737193763684
28.5593507666621,77.29914887052931
28.56890172228166,77.27824874600704
28.51595925979006,77.24633023357256
28.580254840851048,77.2623001937214
28.52923759133361,77.22473614051727
28.548430468474653,77.20974955961793
28.5267486717222,77.22594145494895
28.53340091411082,77.20354786680953
28.54734785264107,77.21134590645602
28.555796743914392,77.28326300222781
28.58408526997448,77.2988839152397
28.548404030699697,77.22187302750987
28.558097593244128,77.25606307355355
28.520812769981006,77.21446076554331
28.510385373686198,77.28279394484687
28.53207998664573,77.20803587781984
28.504520769214885,77.20575104146548
28.544163236867007,77.2928581094966
28.5308518068588,77.23875774984485
28.577884643994302,77.25574950293188
28.596196954803347,77.27460869599206
28.50244783772865,77.24228872196124
28.550929259188795,77.23535290100295
28.555590947730153,77.26386208890624
28.5005077955645,77.25587374231169
28.572110567354716,77.26188921445521
28.54228282281861,77.24311561556962
28.536062651872264,77.22917274533074
28.505557463578562,77.28029938876463
28.557416152003242,77.22332504041773
28.505229812206824,77.2957921861106
28.596728714647032,77.2581516345628
28.514090726621856,77.28059713024243
28.576941397620544,77.26307926716574
28.57783979362531,77.22342760518735
28.528668419431273,77.29207539496102
28.517963979772627,77.26782735821253
28.583342266199296,77.23927432854117
28.573205269158493,77.27428370198744
28.524192997555392,77.29697119613658
28.54504541020584,77.24531124054892
28.556903509730496,77.22836814504404
28.534135028595372,77.24728639566369
28.599646682104417,77.20792698413317
28.564240332906145,77.2255468800652
28.559203376690053,77.29774717745467
28.533904769274574,77.2860902225088
28.527304433994235,77.27214893845415
28.57655340816888,77.21361769651064
28.514820073839896,77.29759910373514
28.520068411331824,77.20175787450158
28.509001668059422,77.29120981350697
28.542967155166412,77.2973881622632
28.516833833182123,77.26404667455073
28.528261387555673,77.24684140605851
28.585012790044946,77.24261823773315
28.574959407293534,77.27905544416976
28.57126092272527,77.2176869474053
28.581151081062696,77.2334319003471
28.529474333585778,77.21876543892387
28.57035086662237,77.21095533201785
28.56381671878224,77.27766289863952
28.590733081172786,77.2313412425056
28.505059299361474,77.26096845963994
28.505149971255655,77.23354828820898
28.58706531861957,77.28143090911941
28.565590781287284,77.28949531351017
28.52447520788161,77.28299617177802
28.57226809616583,77.27727933107877
28.585411649844676,77.2573492699765
28.518875127475617,77.21994795961783
28.552447251673673,77.26721759338318
28.586026376743437,77.29519061066233
28.566168878061646,77.2702543560983
28.518024833633255,77.206017219176
28.566659315788385,77.20180201851255
28.559141843535166,77.29022156701738
28.511843872622244,77.23646415059552
28.529735201981538,77.26021192660987
28.558452454074303,77.28471763409728
28.576348886826942,77.20932373074841
28.58452660097425,77.21809229051425
28.50876895592456,77.2602446849565
28.570856675619822,77.20168963084792
28.557662366194954,77.21902982909505
28.553192787508195,77.24891460955695
28.59977622100352,77.20550333542589
28.57766885800477,77.21187937334372
28.582975011579432,77.21623442704617
28.582625892614697,77.21500858393613
28.502471232484368,77.20916206471955
28.537807486079974,77.23419036855294
28.57657280050945,77.26593264223953
28.570486502899115,77.22872237127893
28.533607332109096,77.29608263062373
28.527682876032355,77.20561203131624
28.541075158360858,77.21070678812283
28.566134797483475,77.24638371498284
28.599668091642446,77.22665061146144
28.559154462963775,77.24155467096068
28.532419053116733,77.26433711531348
28.582701856606043,77.22077803853024
28.56199588883164,77.20878573478873
28.537644794388317,77.24352680503041
28.562785107943423,77.2011289443581
28.585335755102562,77.21327406404346
28.558227823535095,77.24915179310857
28.549036983932407,77.20454828626407
28.544726691683646,77.2987910597375
28.512981775793076,77.2603272004611
28.54841114893855,77.23615400420547
28.50291672659376,77.20025115278483
28.598992065278804,77.26652510137507
28.56212333447802,77.29254928928557
28.599999407306896,77.2191676326124
28.510746792947636,77.29397947853131
28.5265574987339,77.22464876761254
28.526896916324187,77.21629994229471
28.57201617431263,77.25752977210549
28.522625303459762,77.24755433317702
28.581699688474213,77.22398714409493
28.501785057583668,77.27097198170534
28.5177153078213,77.22734526871349
28.515374144150456,77.21038360950438
28.525659033134993,77.28127653788756
28.501205565544755,77.24685751617126
28.53839016092277,77.25262430584851
28.545807713339986,77.21499658832032
28.58958992893143,77.27152493548424
28.558733212099597,77.2990223099766
28.599469664826554,77.22822664304472
28.506982848411486,77.25310817005335
28.546396654713355,77.29148703975163
28.58008941961083,77.28732681459404
28.56155429422267,77.2689490796783
28.520134207048027,77.23298636893138
28.515700109917052,77.27434123719094
28.517885098679677,77.29032093549361
28.570015369099032,77.25417586950213
28.508258055624548,77.26991780072218
28.530293048195155,77.2274931747319
28.59887215228649,77.21262126151677
28.547992461701742,77.20584565941411
28.507243079744317,77.20035999979483
28.591895616677473,77.23056818203005
28.523946594787507,77.26563212383967
28.582601034770295,77.23059640034502
28.514361170561102,77.25675941726814
28.506156522212667,77.29339145393602
28.513742821586586,77.27770846130785
28.587788826144486,77.27893590400197
28.588768899231138,77.20649932674448
28.57989901396625,77.28032702670811
28.523075357550738,77.25108280609096
28.54785144069849,77.29433365277723
28.594656714140868,77.2663900321697
28.530581727619865,77.20484482477552
28.587673534635318,77.22507869639551
28.506877959928072,77.24026503832938
28.516103178032257,77.25294088650824
28.557054396972998,77.28865407368143
28.51903792966538,77.2767291491695
28.541347177303066,77.24034932967548
28.55037746343949,77.27834551513884
28.527052615042066,77.21035318821946
28.593352632066583,77.24088144333548
28.57765754209756,77.24404099759097
28.567891670279906,77.2955949372934
28.59186635960913,77.29463582583904
28.520312597474824,77.26406323578775
28.58459728257166,77.20345056576092
28.552213847183033,77.20655351709861
28.55198009799831,77.20424830020212
28.570081520346385,77.2770739746621
28.56697746129033,77.29722161219672
28.585275463184768,77.21608499376707
28.58019483062222,77.28900246355644
28.565940058086433,77.27587841228303
28.559518401102494,77.20602003895108
28.598407348528042,77.20467023258765
28.590930411687207,77.2112910010708
28.544445566217313,77.20701430450129
28.515436686844236,77.24276825684389
28.50510459795856,77.2098143118846
28.585919472692602,77.23342261330194
28.544077775430225,77.23520731162267
28.593762271698484,77.24349658201595
28.524073303461172,77.2974642768172
28.563582060901496,77.27297317420104
28.545044825294163,77.28967983944533
28.598920298973674,77.21771467077828
28.580031824584385,77.25006313082847
28.59294892653894,77.23154740823215
28.579809465797553,77.22611805546039
28.52908009402625,77.27750021089298
28.50156454385527,77.27453824483769
28.58065481305399,77.20256781945771
28.544524267431264,77.2536251888207
28.574890870947645,77.2693441215808
28.555405500016235,77.21966306914877
28.5351149296897,77.2115765630886
28.543332205554073,77.28880935023082
28.54756781711165,77.26991100343692
28.554718850080818,77.25195078459491
28.53583924862207,77.20635124182647
28.543948289678152,77.23654363708607
28.504336898121245,77.2961467238708
28.536383318019567,77.23674835930083
28.599627360552336,77.21682738183237
28.598178061034666,77.20552040923042
28.558593950187806,77.26348511881659
28.507719142174224,77.27528774931052
28.548794209872256,77.25191846588676
28.50068354489409,77.22580665964576
28.51911205324887,77.2327449034765
28.58865291741594,77.26468515445384
28.555193395035637,77.25758834865327
28.56909208304493,77.25453483443444
28.559948099381803,77.27225904318112
28.542868652795477,77.29402650398414
28.56369285462667,77.23332145038502
28.502045238275663,77.21896238312274
28.55618283457412,77.297464431121
28.526487716630072,77.28169965443345
28.55355136458127,77.2052841103163
28.5831631416036,77.27240621170306
28.565080940439714,77.23273819907696
28.590119963037107,77.29024153611024
28.592443993183895,77.2943885226148
28.5418558945054,77.22797292195568
28.538502128267503,77.23988245240226
28.586770538331844,77.23271218154933
28.543617711462538,77.27467740225939
28.558050158598,77.22078063031181
28.534599884445658,77.25144770509674
28.532358162267432,77.29392700869167
28.514681393662197,77.20587471086235
28.558183402434853,77.25525531919452
28.566620934965897,77.26284325122309
28.506786296545116,77.23030257913597
28.563313012789052,77.28316898766572
28.546780756440466,77.23973262437563
28.51933223638482,77.20060666839107
28.58707013572501,77.23546420051858
28.531769959125544,77.26706476948985
28.574580995764318,77.24355116664537
28.52903532649942,77.27940562610387
28.565231166618368,77.23760436095507
28.599321019278698,77.22404457872665
28.584742482806075,77.29388793961705
28.580810315009966,77.21112761654425
28.560821838494476,77.21552058450584
28.551850059958443,77.28933451297087
28.528967701152126,77.25390090181479
28.566772012484503,77.25438623929507
28.504490136714132,77.26841715407927
28.549801213275906,77.28229246060371
28.523385037779814,77.29603161058454
28.58120828329768,77.21038629195371
28.58303961103764,77.29352335718167
28.534071332168903,77.24553731768354
28.584505566385698,77.21527744729322
28.5977064225408,77.28854286412232
28.579803401626386,77.26835053517624
28.523718956089102,77.24968938938528
28.58930142951174,77.29193585755752
28.538321914142454,77.25499116867331
28.592306966284152,77.21052207824273
28.554793034384,77.29352397233353
28.533036752583975,77.28429666905814
28.526198335430387,77.2152342946693
28.59133606840087,77.2889894260829
28.53693171038813,77.22681912976718
28.592057256902997,77.21730865774059
28.598414590019125,77.2096453101165
28.56243557616311,77.20415682696938
28.59668983789421,77.26640293486207
28.57269220139785,77.27025646816242
28.521339586515392,77.20873114677028
28.584056563144674,77.2239583943122
28.521830055125616,77.20016259838893
28.591817624365575,77.22122314414885
28.522356144696523,77.28852710855719
28.558035009181353,77.25342631969457
28.512715189321103,77.27668240756334
28.537948520830295,77.28223662585926
28.585797145797628,77.28664265282747
28.575137391260274,77.27048258641454
28.582771985725007,77.23761533720977
28.508582996887622,77.25561446677474
28.563363998199552,77.24475505835905
28.539703015283994,77.20115634290963
28.550583592564024,77.20909683828602
28.572689909052308,77.28645357161635
28.555455761568716,77.24334740983628
28.545476625715793,77.27793177681816
28.56240680635769,77.2560350753928
28.59839314053574,77.26113495437582
28.51574971486479,77.29493457353662
28.576028512742692,77.29218436927412
28.58432930877499,77.2867652279271
28.511346592761317,77.27260265834116
28.530814056921294,77.27971810594892
28.58748334283771,77.28239435473131
28.51203707518931,77.29013243895234
28.536588196600736,77.2638119253479
28.59883093083938,77.23304959509653
28.599356022675963,77.27910810883955
28.50862805498077,77.23929837319334
28.535008613922678,77.21900003886903
28.576079690694574,77.23071877012971
28.586929305158016,77.21396567912286
28.535792192230403,77.23971922951233
28.58472130612455,77.27324419348504
28.55176548114095,77.22402224954435
28.551601064828553,77.29851915478602
28.570768624850803,77.28871617647305
28.52315902226286,77.22274670327097
28.583920313961663,77.25809699747116
28.515937748980726,77.26500020286856
28.53770284770596,77.29628904075939
28.511156459240077,77.22250610605914
28.502189121141203,77.27473944207327
28.535276261752188,77.24470092853234
28.592769432225943,77.26219845692843
28.50228102859617,77.29980641722571
28.573305708756504,77.21960705826547
28.522667978155987,77.2088551507841
28.514105212721066,77.219514625061
28.564061117902963,77.24325567895089
28.580626781882277,77.29182523525135
28.5988301866906,77.29204334452824
28.557241837217365,77.22811152871886
28.563182800788645,77.29787001488651
28.507631687623913,77.22050583214603
28.504342268238194,77.2075733359143
28.50926599184582,77.24857709529256
28.55528036218733,77.24804867307867
28.568760864132464,77.22907885663159
28.549666941411918,77.25210556625152
28.51189842126058,77.24591497313487
28.50917631753655,77.28014776257993
28.502149178256676,77.26034152994755
28.501993904280006,77.27836793551944
28.545289436260152,77.25623399296609
28.58903569810415,77.21268340622333
28.566419138240896,77.22696483484283
28.581623295381462,77.24231595514614
28.517047587575917,77.20041713933095
28.54286162606349,77.24909299782753
28.50718178682019,77.27136523321869
28.552988137483258,77.2530299017483
28.508177234332567,77.24368182951582
28.52599470501856,77.27541910805704
28.531252738100378,77.22965688664208
28.524924406638288,77.29555627704461
28.53004336594505,77.29951888163053
28.589792684825078,77.20651553689508
28.539558317833766,77.29912191508
28.59207300954991,77.22660871592397
28.504232606159746,77.25417620631296
28.57164328712586,77.2732591028627
28.516823096879065,77.2191985513446
28.56378400953578,77.27266888699776
28.5972809290251,77.20075109481157
28.56373378957541,77.21435901834022
28.58916576796428,77.28670016826453
28.555824011196968,77.21777397254375
28.59558535322491,77.29453414437558
28.574433253608262,77.28787041284232
28.520080967667997,77.20746050818946
28.562371320155407,77.2314152019455
28.566427737493672,77.21662709851701
28.527066255584007,77.26865727215122
28.563037404733457,77.24529768291136
28.524637612279392,77.2149603120158
28.551268290100925,77.23565205087955
28.536882970982862,77.22364029073657
28.544448398793524,77.23707047220506
28.55828049159199,77.25409678278115
28.58853534413072,77.2683189232844
28.563017139121825,77.23331196373488
28.56158174650223,77.26668544987925
28.562433883409092,77.27808301374696
28.540464131711026,77.29757938981459
28.52468641398615,77.22934753165192
28.544323282024337,77.26338775958878
28.55654109867136,77.25739360629616
28.58398536422248,77.2911869393613
28.556943521260383,77.24818118866425
28.534001093895103,77.24308786152552
28.549601606741653,77.24745648696728
28.553745401647042,77.26746534836786
28.561899323496544,77.24817000129923
28.53406020197424,77.23332545809082
28.505301988809517,77.24375001651228
28.58436204836954,77.22190614762755
28.566878510690916,77.22513192906867
28.521138631048064,77.2428606048869
28.590597058951413,77.24741810969536
28.574184016528662,77.29858060651551
28.536269135242083,77.25409469291723
28.532611596204067,77.2250508567368
28.570677633192886,77.29246321598008
28.52998636729587,77.23646494952914
28.577877523702202,77.20343475537757
28.58873631920649,77.29973019506238
28.586475846570742,77.26413573800663
28.59113375696818,77.21008027626735
28.5013221872378,77.23737280997433
28.508742027887294,77.21409614596675
28.539634092804604,77.23487859365794
28.545695850992583,77.2425717755509
28.599665166502376,77.24399457996127
28.548352614659446,77.27457231698779
28.554911819558875,77.22309117226742
28.534371500614185,77.21395452117682
28.589393848521063,77.26206854029303
28.565672481619192,77.22018917916571
28.545831150650674,77.23438074349761
28.542412263338488,77.29451012211639
28.552499684283916,77.26200635015029
28.59114647357309,77.2625470256579
28.557183696694253,77.20063016976113
28.560150019217385,77.23685728528548
28.594509277178105,77.27286214204966
28.596509493220747,77.23885015777569
28.585560750981262,77.28809201097499
28.58342326891383,77.20779327089626
28.51183608802359,77.25368384765864
28.594106104550935,77.28917157046665
28.55430736778694,77.2598599315778
28.506905852811197,77.2553941482905
28.558784301965588,77.20305027839152
28.521719629718426,77.24833925977758
28.516006466284942,77.29272223558377
28.56204158722291,77.25336172354851
28.552995245533076,77.21961735680496
28.52211086143741,77.26319849642331
28.599473436398007,77.22735148778156
28.548231373895195,77.24705428430656
28.58177264617271,77.26587725421656
28.516072715574158,77.271433262261
28.584387484706184,77.23796588970004
28.51814765406669,77.28209909459595
28.525493209130865,77.22179670486778
28.535521472634134,77.29576212282217
28.56517518320788,77.23210479715144
28.53749512199876,77.24429511192352
28.544334225154085,77.23642070868854
28.589460183086587,77.24078960917325
28.57643205826572,77.24175924733741
28.554486191168568,77.26485124261538
28.554491451632323,77.21964322277101
28.593909120731066,77.26365465689749
28.594884997414727,77.2688313680456
28.56338604607209,77.26544339227821
28.56751821393836,77.27106607836352
28.524329238313943,77.2039881481531
28.57856822783908,77.26736629212057
28.587358204002392,77.27158080791446
28.563800899417462,77.29303588142137
28.593316377288573,77.25665391186466
28.527007109938378,77.22921083917265
28.505364430810072,77.2968629910257
28.57066553385009,77.23979022795436
28.50465257814972,77.22381584586088
28.50857574206021,77.25938529460171
28.534809540329302,77.23887070842729
28.535365390636706,77.24813874272488
28.526026191949164,77.23248101255005
28.582812314243256,77.26087291501324
28.580646418836004,77.22367021865558
28.520265567980083,77.26189806705773
28.58718202711217,77.28118636839767
28.59546259496653,77.21979606575951
28.503582693127374,77.28466090359152
28.576251987956688,77.26093903994638
28.534808455127624,77.21294066371291
28.587138028102924,77.24101798028533
28.565003375171916,77.20807015851489
28.50877993385992,77.28509867650315
28.50024559812108,77.2601599280346
28.51809848495274,77.24648162279166
28.57485254478114,77.27408151819132
28.520043238262048,77.20899736453285
28.594688042977776,77.2064774670306
28.57422143196585,77.2115265007842
28.587097693850477,77.26339492309417
28.508599868859196,77.26277307849496
28.512356576337755,77.23515946241886
28.532776428874136,77.25334867175513
28.58168074007726,77.25532804997384
28.592457031652106,77.2967188103038
28.58539469971823,77.27614594379172
28.52202815930829,77.26174906528561
28.574553845125724,77.24215053726708
28.555578907791546,77.24319298022245
28.587368608624917,77.24429673067701
28.533033919765504,77.28812960397157
28.540202874380167,77.23071156736658
28.559328365386442,77.27011587548401
28.528045475291844,77.2358010660185
28.548789534297917,77.24123630101305
28.588048112925556,77.20109615605745
28.53336256560636,77.2583528298002
28.536377775255854,77.23912829504701
28.50101992674828,77.28472216751386
28.59394630875261,77.26369802638425
28.53690047021987,77.27335723242433
28.571939013017943,77.26791659540446
28.563043352160292,77.2513054074856
28.583525518486788,77.280702028311
28.555346501284983,77.26750161632368
28.536992490128025,77.25927212276598
28.573320813588246,77.25049315412608
28.59736928231871,77.2866818148563
28.55603773219081,77.23893303509898
28.512876677664348,77.23743786383957
28.51279995175338,77.2701505980748
28.58731322126844,77.25255643268497
28.55106248714372,77.25441257516988
28.57354498900973,77.20138173529958
28.5782550733079,77.22179930848283
28.541034644513914,77.24403550532674
28.548200718032106,77.28686419401363
28.56191195943703,77.27602815181451
28.51783175370301,77.24286775197208
28.587055919130663,77.25861598360099
28.57309479524117,77.28238378879996
28.520311349570836,77.24132941973232
28.502203298640804,77.21377210288206
28.589380002360127,77.28933561479106
28.585848580012765,77.28448677964809
28.585248656836022,77.25961862255447
28.559367733671657,77.2632999757177
28.544157351122788,77.20872930263165
28.569978026806922,77.24535049787099
28.539936347204634,77.26585450182851
28.574317916182224,77.25025633782829
28.542303798720205,77.24065547707322
28.562946965553632,77.22984419993969
28.56087030656534,77.26837758328341
28.59662227228148,77.24450764706278
28.50442915500601,77.29942459176112
28.553291222681402,77.20541676870752
28.59755230521507,77.20629380623129
28.582722893037037,77.2166515256436
28.567636062218195,77.21777470773009
28.550414962237983,77.28121903585848
28.534813396092567,77.27952119958115
28.571353185565204,77.21941089884692
28.547006331343024,77.20097664861923
28.544401829761426,77.29623030018153
28.55120294508805,77.20408219441941
28.56072081837491,77.20661603989521
28.56536249227045,77.26356547575502
28.598747838180234,77.29081775113274
28.5289409353828,77.25030703904004
28.591929998846982,77.20417053696356
28.541438699652645,77.2088608414939
28.586919925634035,77.29748992958699
28.596723723232728,77.299707023569
28.502799784597016,77.22323253109349
28.586629818457457,77.28041719958544
28.558123264270925,77.25391622309459
28.59600549418463,77.20943190961312
28.53730718721212,77.29418391071286
28.54046224293153,77.22686577682592
28.509692996525555,77.26012859621977
28.555838934627715,77.22372772809626
28.590792355923504,77.2579531986353
28.57908134156309,77.28865640999959
28.531503569385862,77.26371913680234
28.55874775759615,77.25552880561327
28.560597452153768,77.21290520351093
28.536391615802124,77.23965767876162
28.55411489116211,77.2316896706275
28.587952977190522,77.22340683125955
28.54296738285022,77.20088096940724
28.542532480372934,77.27986905791077
28.51645937702683,77.22147706739352
28.54841953522313,77.29536045357571
28.530648972484883,77.26037768046992
28.502127713428848,77.24389568531049
28.502929074946767,77.20202299809074
28.552436197104623,77.26186801307682
28.505741967642354,77.22837317876828
28.56087741664685,77.29260138894813
28.573303281178163,77.29724589949691
28.56891451118295,77.25906779813528
28.58653054265486,77.27856507217423
28.580795638355227,77.21874055819791
28.515811144159876,77.28916377869548
28.51176124697499,77.23863710034676
28.50102804194494,77.22986032937143
28.554537483597706,77.22018253414544
28.58925938974697,77.27110516655844
28.565217591055017,77.29832216618452
28.51302033615813,77.2094775302469
28.565673988567088,77.25278261933013
28.51739220377398,77.28041310376258
28.539433529268987,77.22707013372211
28.58921605608839,77.27565550559078
28.58290685883783,77.26177407172995
28.55712033278637,77.21643313428797
28.553758325368413,77.29382573543792
28.501413916795123,77.2235533439643
28.588773729156625,77.28807917687816
28.580545310494646,77.27347783307354
28.57389400288088,77.24920284774296
28.50676249276277,77.2658459815676
28.50021110196688,77.28985335113657
28.514448379295267,77.23221579183777
28.550779724536962,77.2278647447504
28.51222775398468,77.23117141843592
28.525060308161617,77.27138692529644
28.584054586478015,77.23815003211486
28.501046078803405,77.26433135454806
28.508225497164112,77.23863724483726
28.58506924047291,77.21199166355046
28.561007708220846,77.28950097491325
28.513665848431973,77.23170597636773
28.50632779694905,77.20372413401323
28.577531910591237,77.29662098489084
28.592366471839213,77.28909292150075
28.576719409948396,77.21617805932596
28.53559764297771,77.24878871693275
28.554307425149293,77.26262192656976
28.51332450580831,77.27230121047111
28.521211288681744,77.20303505031922
28.509997115315066,77.25565409389215
28.517438619213543,77.21651041684812
28.55913724541347,77.26230361181582
28.50163033489714,77.26680958034075
28.542247362522644,77.23692195318915
28.50367390250278,77.25055140290698
28.510039395996277,77.26021692297877
28.526260668374036,77.28275671642847
28.596280485794136,77.27836034550539
28.541968726565113,77.29171095582318
28.519187962619462,77.21484691590615
